reviewer_id,week,arm,n_ai_shown,deferred_rate,committed_rate
R024,9,control_always_ai,23,0.9130434782608695,0.08695652173913049
R024,10,control_always_ai,25,0.88,0.12
R024,11,control_always_ai,25,0.96,0.040000000000000036
R024,12,control_always_ai,25,0.88,0.12
R024,13,control_always_ai,24,0.8333333333333334,0.16666666666666663
R024,14,control_always_ai,21,1.0,0.0
R024,15,control_always_ai,25,1.0,0.0
R024,16,control_always_ai,24,0.9166666666666666,0.08333333333333337
R024,17,control_always_ai,22,0.9545454545454546,0.045454545454545414
R024,18,control_always_ai,21,1.0,0.0
R024,19,control_always_ai,23,0.9565217391304348,0.04347826086956519
R024,20,control_always_ai,25,0.92,0.07999999999999996
R024,21,control_always_ai,24,0.9166666666666666,0.08333333333333337
R024,22,control_always_ai,25,0.96,0.040000000000000036
R024,23,control_always_ai,23,0.9130434782608695,0.08695652173913049
R024,24,control_always_ai,24,0.9583333333333334,0.04166666666666663
R025,1,blind_first,19,0.2631578947368421,0.736842105263158
R025,2,blind_first,23,0.21739130434782608,0.782608695652174
R025,3,blind_first,23,0.43478260869565216,0.5652173913043479
R025,4,blind_first,25,0.28,0.72
R025,5,blind_first,24,0.2916666666666667,0.7083333333333333
R025,6,blind_first,23,0.391304347826087,0.6086956521739131
R025,7,blind_first,24,0.125,0.875
R025,8,blind_first,23,0.391304347826087,0.6086956521739131
R025,9,blind_first,22,0.5454545454545454,0.4545454545454546
R025,10,blind_first,24,0.4583333333333333,0.5416666666666667
R025,11,blind_first,22,0.4090909090909091,0.5909090909090908
R025,12,blind_first,23,0.391304347826087,0.6086956521739131
R025,13,blind_first,24,0.375,0.625
R025,14,blind_first,23,0.21739130434782608,0.782608695652174
R025,15,blind_first,24,0.375,0.625
R025,16,blind_first,25,0.16,0.84
R025,17,blind_first,22,0.2727272727272727,0.7272727272727273
R025,18,blind_first,21,0.38095238095238093,0.6190476190476191
R025,19,blind_first,24,0.3333333333333333,0.6666666666666667
R025,20,blind_first,23,0.391304347826087,0.6086956521739131
R025,21,blind_first,23,0.6086956521739131,0.3913043478260869
R025,22,blind_first,24,0.5416666666666666,0.45833333333333337
R025,23,blind_first,25,0.28,0.72
R025,24,blind_first,24,0.4166666666666667,0.5833333333333333
R026,1,withheld_ai,22,0.5909090909090909,0.40909090909090906
R026,2,withheld_ai,22,0.5,0.5
R026,3,withheld_ai,21,0.5714285714285714,0.4285714285714286
R026,4,withheld_ai,24,0.7083333333333334,0.29166666666666663
R026,5,withheld_ai,20,0.6,0.4
R026,6,withheld_ai,20,0.75,0.25
R026,7,withheld_ai,22,0.5909090909090909,0.40909090909090906
R026,8,withheld_ai,22,0.6818181818181818,0.31818181818181823
R026,9,withheld_ai,21,0.42857142857142855,0.5714285714285714
R026,10,withheld_ai,19,0.42105263157894735,0.5789473684210527
R026,11,withheld_ai,22,0.6818181818181818,0.31818181818181823
R026,12,withheld_ai,22,0.5454545454545454,0.4545454545454546
R026,13,withheld_ai,22,0.45454545454545453,0.5454545454545454
R026,14,withheld_ai,20,0.6,0.4
R026,15,withheld_ai,22,0.8636363636363636,0.13636363636363635
R026,16,withheld_ai,20,0.85,0.15000000000000002
R026,17,withheld_ai,23,0.8695652173913043,0.13043478260869568
R026,18,withheld_ai,19,0.6842105263157895,0.3157894736842105
R026,19,withheld_ai,18,0.7222222222222222,0.2777777777777778
R026,20,withheld_ai,19,0.8421052631578947,0.1578947368421053
R026,21,withheld_ai,17,0.7647058823529411,0.23529411764705888
R026,22,withheld_ai,19,0.7368421052631579,0.26315789473684215
R026,23,withheld_ai,22,0.8636363636363636,0.13636363636363635
R026,24,withheld_ai,19,0.8947368421052632,0.10526315789473684
R027,1,disagreement_prompt,25,0.32,0.6799999999999999
R027,2,disagreement_prompt,25,0.12,0.88
R027,3,disagreement_prompt,25,0.2,0.8
R027,4,disagreement_prompt,24,0.2916666666666667,0.7083333333333333
R027,5,disagreement_prompt,23,0.30434782608695654,0.6956521739130435
R027,6,disagreement_prompt,23,0.08695652173913043,0.9130434782608696
R027,7,disagreement_prompt,24,0.3333333333333333,0.6666666666666667
R027,8,disagreement_prompt,24,0.125,0.875
R027,9,disagreement_prompt,22,0.22727272727272727,0.7727272727272727
R027,10,disagreement_prompt,22,0.36363636363636365,0.6363636363636364
R027,11,disagreement_prompt,22,0.09090909090909091,0.9090909090909091
R027,12,disagreement_prompt,23,0.21739130434782608,0.782608695652174
R027,13,disagreement_prompt,25,0.16,0.84
R027,14,disagreement_prompt,25,0.24,0.76
R027,15,disagreement_prompt,21,0.19047619047619047,0.8095238095238095
R027,16,disagreement_prompt,23,0.21739130434782608,0.782608695652174
R027,17,disagreement_prompt,24,0.20833333333333334,0.7916666666666666
R027,18,disagreement_prompt,24,0.20833333333333334,0.7916666666666666
R027,19,disagreement_prompt,23,0.21739130434782608,0.782608695652174
R027,20,disagreement_prompt,22,0.13636363636363635,0.8636363636363636
R027,21,disagreement_prompt,23,0.34782608695652173,0.6521739130434783
R027,22,disagreement_prompt,25,0.16,0.84
R027,23,disagreement_prompt,22,0.2727272727272727,0.7272727272727273
R027,24,disagreement_prompt,22,0.18181818181818182,0.8181818181818181
R028,1,control_always_ai,24,0.7916666666666666,0.20833333333333337
R028,2,control_always_ai,25,0.88,0.12
R028,3,control_always_ai,23,0.9565217391304348,0.04347826086956519
R028,4,control_always_ai,25,0.84,0.16000000000000003
R028,5,control_always_ai,21,0.8571428571428571,0.1428571428571429
R028,6,control_always_ai,22,0.9090909090909091,0.09090909090909094
R028,7,control_always_ai,23,0.9130434782608695,0.08695652173913049
R028,8,control_always_ai,23,0.9565217391304348,0.04347826086956519
R028,9,control_always_ai,22,0.9545454545454546,0.045454545454545414
R028,10,control_always_ai,24,1.0,0.0
R028,11,control_always_ai,25,0.96,0.040000000000000036
R028,12,control_always_ai,25,0.96,0.040000000000000036
R028,13,control_always_ai,24,0.9583333333333334,0.04166666666666663
R028,14,control_always_ai,24,1.0,0.0
R028,15,control_always_ai,22,1.0,0.0
R028,16,control_always_ai,23,0.8695652173913043,0.13043478260869568
R028,17,control_always_ai,22,0.9545454545454546,0.045454545454545414
R028,18,control_always_ai,24,0.9583333333333334,0.04166666666666663
R028,19,control_always_ai,24,0.9166666666666666,0.08333333333333337
R028,20,control_always_ai,21,0.9047619047619048,0.09523809523809523
R028,21,control_always_ai,21,1.0,0.0
R028,22,control_always_ai,23,0.9565217391304348,0.04347826086956519
R028,23,control_always_ai,24,1.0,0.0
R028,24,control_always_ai,24,0.9583333333333334,0.04166666666666663
R029,1,blind_first,23,0.13043478260869565,0.8695652173913043
R029,2,blind_first,21,0.14285714285714285,0.8571428571428572
R029,3,blind_first,22,0.045454545454545456,0.9545454545454546
R029,4,blind_first,24,0.25,0.75
R029,5,blind_first,24,0.20833333333333334,0.7916666666666666
R029,6,blind_first,20,0.1,0.9
R029,7,blind_first,22,0.2727272727272727,0.7272727272727273
R029,8,blind_first,25,0.08,0.92
R029,9,blind_first,23,0.13043478260869565,0.8695652173913043
R029,10,blind_first,24,0.125,0.875
R029,11,blind_first,24,0.041666666666666664,0.9583333333333334
R029,12,blind_first,23,0.13043478260869565,0.8695652173913043
R029,13,blind_first,25,0.08,0.92
R029,14,blind_first,24,0.16666666666666666,0.8333333333333334
R029,15,blind_first,22,0.045454545454545456,0.9545454545454546
R029,16,blind_first,22,0.0,1.0
R029,17,blind_first,25,0.16,0.84
R029,18,blind_first,24,0.16666666666666666,0.8333333333333334
R029,19,blind_first,25,0.16,0.84
R029,20,blind_first,24,0.125,0.875
R029,21,blind_first,23,0.043478260869565216,0.9565217391304348
R029,22,blind_first,25,0.04,0.96
R029,23,blind_first,22,0.045454545454545456,0.9545454545454546
R029,24,blind_first,21,0.047619047619047616,0.9523809523809523
R030,1,withheld_ai,22,0.5909090909090909,0.40909090909090906
R030,2,withheld_ai,18,0.6666666666666666,0.33333333333333337
R030,3,withheld_ai,19,0.5263157894736842,0.4736842105263158
R030,4,withheld_ai,18,0.5,0.5
R030,5,withheld_ai,17,0.7058823529411765,0.2941176470588235
R030,6,withheld_ai,23,0.43478260869565216,0.5652173913043479
R030,7,withheld_ai,21,0.8571428571428571,0.1428571428571429
R030,8,withheld_ai,18,0.7222222222222222,0.2777777777777778
R030,9,withheld_ai,23,0.6521739130434783,0.34782608695652173
R030,10,withheld_ai,19,0.7894736842105263,0.21052631578947367
R030,11,withheld_ai,16,0.8125,0.1875
R030,12,withheld_ai,21,0.6666666666666666,0.33333333333333337
R030,13,withheld_ai,16,0.9375,0.0625
R030,14,withheld_ai,19,0.8947368421052632,0.10526315789473684
R030,15,withheld_ai,23,0.782608695652174,0.21739130434782605
R030,16,withheld_ai,21,0.7619047619047619,0.23809523809523814
R030,17,withheld_ai,21,0.8571428571428571,0.1428571428571429
R030,18,withheld_ai,21,0.9047619047619048,0.09523809523809523
R030,19,withheld_ai,20,0.85,0.15000000000000002
R030,20,withheld_ai,18,0.8333333333333334,0.16666666666666663
R030,21,withheld_ai,23,0.9565217391304348,0.04347826086956519
R030,22,withheld_ai,22,0.9090909090909091,0.09090909090909094
R030,23,withheld_ai,23,0.9130434782608695,0.08695652173913049
R030,24,withheld_ai,16,1.0,0.0
R031,1,disagreement_prompt,23,0.2608695652173913,0.7391304347826086
R031,2,disagreement_prompt,24,0.2916666666666667,0.7083333333333333
R031,3,disagreement_prompt,24,0.3333333333333333,0.6666666666666667
R031,4,disagreement_prompt,25,0.44,0.56
R031,5,disagreement_prompt,24,0.4583333333333333,0.5416666666666667
R031,6,disagreement_prompt,22,0.2727272727272727,0.7272727272727273
R031,7,disagreement_prompt,24,0.3333333333333333,0.6666666666666667
R031,8,disagreement_prompt,24,0.2916666666666667,0.7083333333333333
R031,9,disagreement_prompt,24,0.4166666666666667,0.5833333333333333
R031,10,disagreement_prompt,22,0.45454545454545453,0.5454545454545454
R031,11,disagreement_prompt,24,0.5,0.5
R031,12,disagreement_prompt,22,0.5,0.5
R031,13,disagreement_prompt,22,0.5909090909090909,0.40909090909090906
R031,14,disagreement_prompt,23,0.6086956521739131,0.3913043478260869
R031,15,disagreement_prompt,24,0.4166666666666667,0.5833333333333333
R031,16,disagreement_prompt,23,0.4782608695652174,0.5217391304347826
R031,17,disagreement_prompt,24,0.5,0.5
R031,18,disagreement_prompt,23,0.34782608695652173,0.6521739130434783
R031,19,disagreement_prompt,25,0.28,0.72
R031,20,disagreement_prompt,22,0.5,0.5
R031,21,disagreement_prompt,23,0.30434782608695654,0.6956521739130435
R031,22,disagreement_prompt,24,0.4583333333333333,0.5416666666666667
R031,23,disagreement_prompt,23,0.7391304347826086,0.26086956521739135
R031,24,disagreement_prompt,25,0.6,0.4
R032,1,control_always_ai,25,0.68,0.31999999999999995
R032,2,control_always_ai,24,0.7083333333333334,0.29166666666666663
R032,3,control_always_ai,23,0.6521739130434783,0.34782608695652173
R032,4,control_always_ai,22,0.6818181818181818,0.31818181818181823
R032,5,control_always_ai,24,0.625,0.375
R032,6,control_always_ai,24,0.875,0.125
R032,7,control_always_ai,23,0.782608695652174,0.21739130434782605
R032,8,control_always_ai,23,0.782608695652174,0.21739130434782605
R032,9,control_always_ai,24,0.875,0.125
R032,10,control_always_ai,22,0.9090909090909091,0.09090909090909094
R032,11,control_always_ai,24,0.9166666666666666,0.08333333333333337
R032,12,control_always_ai,23,0.9565217391304348,0.04347826086956519
R032,13,control_always_ai,22,0.9090909090909091,0.09090909090909094
R032,14,control_always_ai,24,0.75,0.25
R032,15,control_always_ai,23,0.9130434782608695,0.08695652173913049
R032,16,control_always_ai,24,0.9583333333333334,0.04166666666666663
R032,17,control_always_ai,23,0.9130434782608695,0.08695652173913049
R032,18,control_always_ai,24,0.9166666666666666,0.08333333333333337
R032,19,control_always_ai,23,0.782608695652174,0.21739130434782605
R032,20,control_always_ai,24,0.9166666666666666,0.08333333333333337
R032,21,control_always_ai,23,1.0,0.0
R032,22,control_always_ai,24,1.0,0.0
R032,23,control_always_ai,22,0.9545454545454546,0.045454545454545414
R032,24,control_always_ai,25,0.88,0.12
R033,1,blind_first,23,0.30434782608695654,0.6956521739130435
R033,2,blind_first,24,0.5416666666666666,0.45833333333333337
R033,3,blind_first,25,0.2,0.8
R033,4,blind_first,23,0.43478260869565216,0.5652173913043479
R033,5,blind_first,23,0.34782608695652173,0.6521739130434783
R033,6,blind_first,24,0.08333333333333333,0.9166666666666666
R033,7,blind_first,25,0.44,0.56
R033,8,blind_first,24,0.2916666666666667,0.7083333333333333
R033,9,blind_first,23,0.34782608695652173,0.6521739130434783
R033,10,blind_first,24,0.375,0.625
R033,11,blind_first,22,0.36363636363636365,0.6363636363636364
R033,12,blind_first,21,0.42857142857142855,0.5714285714285714
R033,13,blind_first,22,0.36363636363636365,0.6363636363636364
R033,14,blind_first,21,0.3333333333333333,0.6666666666666667
R033,15,blind_first,23,0.2608695652173913,0.7391304347826086
R033,16,blind_first,23,0.5217391304347826,0.4782608695652174
R033,17,blind_first,23,0.5217391304347826,0.4782608695652174
R033,18,blind_first,24,0.5833333333333334,0.41666666666666663
R033,19,blind_first,23,0.2608695652173913,0.7391304347826086
R033,20,blind_first,22,0.5,0.5
R033,21,blind_first,21,0.23809523809523808,0.7619047619047619
R033,22,blind_first,24,0.4166666666666667,0.5833333333333333
R033,23,blind_first,22,0.36363636363636365,0.6363636363636364
R033,24,blind_first,24,0.5,0.5
R034,1,withheld_ai,20,0.15,0.85
R034,2,withheld_ai,17,0.11764705882352941,0.8823529411764706
R034,3,withheld_ai,21,0.23809523809523808,0.7619047619047619
R034,4,withheld_ai,20,0.0,1.0
R034,5,withheld_ai,20,0.15,0.85
R034,6,withheld_ai,23,0.30434782608695654,0.6956521739130435
R034,7,withheld_ai,18,0.2222222222222222,0.7777777777777778
R034,8,withheld_ai,21,0.23809523809523808,0.7619047619047619
R034,9,withheld_ai,22,0.045454545454545456,0.9545454545454546
R034,10,withheld_ai,21,0.09523809523809523,0.9047619047619048
R034,11,withheld_ai,22,0.22727272727272727,0.7727272727272727
R034,12,withheld_ai,21,0.2857142857142857,0.7142857142857143
R034,13,withheld_ai,22,0.2727272727272727,0.7272727272727273
R034,14,withheld_ai,24,0.20833333333333334,0.7916666666666666
R034,15,withheld_ai,17,0.17647058823529413,0.8235294117647058
R034,16,withheld_ai,22,0.4090909090909091,0.5909090909090908
R034,17,withheld_ai,20,0.3,0.7
R034,18,withheld_ai,20,0.15,0.85
R034,19,withheld_ai,20,0.35,0.65
R034,20,withheld_ai,22,0.3181818181818182,0.6818181818181819
R034,21,withheld_ai,19,0.3157894736842105,0.6842105263157895
R034,22,withheld_ai,23,0.17391304347826086,0.8260869565217391
R034,23,withheld_ai,19,0.2631578947368421,0.736842105263158
R034,24,withheld_ai,19,0.2631578947368421,0.736842105263158
R035,1,disagreement_prompt,24,0.375,0.625
R035,2,disagreement_prompt,24,0.375,0.625
R035,3,disagreement_prompt,24,0.3333333333333333,0.6666666666666667
R035,4,disagreement_prompt,21,0.5238095238095238,0.47619047619047616
R035,5,disagreement_prompt,24,0.5,0.5
R035,6,disagreement_prompt,21,0.3333333333333333,0.6666666666666667
R035,7,disagreement_prompt,23,0.43478260869565216,0.5652173913043479
R035,8,disagreement_prompt,25,0.64,0.36
R035,9,disagreement_prompt,23,0.5217391304347826,0.4782608695652174
R035,10,disagreement_prompt,23,0.5217391304347826,0.4782608695652174
R035,11,disagreement_prompt,24,0.4166666666666667,0.5833333333333333
R035,12,disagreement_prompt,23,0.5652173913043478,0.4347826086956522
R035,13,disagreement_prompt,25,0.6,0.4
R035,14,disagreement_prompt,25,0.48,0.52
R035,15,disagreement_prompt,23,0.6956521739130435,0.30434782608695654
R035,16,disagreement_prompt,24,0.5416666666666666,0.45833333333333337
R035,17,disagreement_prompt,23,0.6086956521739131,0.3913043478260869
R035,18,disagreement_prompt,24,0.625,0.375
R035,19,disagreement_prompt,21,0.6190476190476191,0.38095238095238093
R035,20,disagreement_prompt,21,0.5714285714285714,0.4285714285714286
R035,21,disagreement_prompt,24,0.4166666666666667,0.5833333333333333
R035,22,disagreement_prompt,23,0.4782608695652174,0.5217391304347826
R035,23,disagreement_prompt,23,0.6521739130434783,0.34782608695652173
R035,24,disagreement_prompt,25,0.76,0.24
R036,1,control_always_ai,24,0.875,0.125
R036,2,control_always_ai,25,0.72,0.28
R036,3,control_always_ai,24,0.7083333333333334,0.29166666666666663
R036,4,control_always_ai,23,0.8260869565217391,0.17391304347826086
R036,5,control_always_ai,22,0.6818181818181818,0.31818181818181823
R036,6,control_always_ai,25,0.72,0.28
R036,7,control_always_ai,21,0.8571428571428571,0.1428571428571429
R036,8,control_always_ai,22,0.7727272727272727,0.2272727272727273
R036,9,control_always_ai,23,0.8260869565217391,0.17391304347826086
R036,10,control_always_ai,24,0.8333333333333334,0.16666666666666663
R036,11,control_always_ai,24,0.9166666666666666,0.08333333333333337
R036,12,control_always_ai,24,0.875,0.125
R036,13,control_always_ai,22,0.9545454545454546,0.045454545454545414
R036,14,control_always_ai,24,0.875,0.125
R036,15,control_always_ai,25,0.88,0.12
R036,16,control_always_ai,24,1.0,0.0
R036,17,control_always_ai,23,0.8695652173913043,0.13043478260869568
R036,18,control_always_ai,23,0.9130434782608695,0.08695652173913049
R036,19,control_always_ai,23,0.9130434782608695,0.08695652173913049
R036,20,control_always_ai,20,0.9,0.09999999999999998
R036,21,control_always_ai,22,0.9545454545454546,0.045454545454545414
R036,22,control_always_ai,22,0.9545454545454546,0.045454545454545414
R036,23,control_always_ai,21,1.0,0.0
R036,24,control_always_ai,24,0.9583333333333334,0.04166666666666663
R037,1,blind_first,21,0.8095238095238095,0.19047619047619047
R037,2,blind_first,23,0.782608695652174,0.21739130434782605
R037,3,blind_first,24,0.75,0.25
R037,4,blind_first,23,0.7391304347826086,0.26086956521739135
R037,5,blind_first,24,0.8333333333333334,0.16666666666666663
R037,6,blind_first,23,0.6521739130434783,0.34782608695652173
R037,7,blind_first,25,0.88,0.12
R037,8,blind_first,24,0.7083333333333334,0.29166666666666663
R037,9,blind_first,24,0.9166666666666666,0.08333333333333337
R037,10,blind_first,22,0.8181818181818182,0.18181818181818177
R037,11,blind_first,20,0.75,0.25
R037,12,blind_first,24,0.9166666666666666,0.08333333333333337
R037,13,blind_first,22,0.9545454545454546,0.045454545454545414
R037,14,blind_first,25,0.92,0.07999999999999996
R037,15,blind_first,24,0.875,0.125
R037,16,blind_first,24,1.0,0.0
R037,17,blind_first,23,0.9565217391304348,0.04347826086956519
R037,18,blind_first,25,1.0,0.0
R037,19,blind_first,24,0.9583333333333334,0.04166666666666663
R037,20,blind_first,25,0.88,0.12
R037,21,blind_first,24,1.0,0.0
R037,22,blind_first,23,0.9565217391304348,0.04347826086956519
R037,23,blind_first,22,1.0,0.0
R037,24,blind_first,23,0.9130434782608695,0.08695652173913049
R038,1,withheld_ai,16,0.9375,0.0625
R038,2,withheld_ai,24,0.6666666666666666,0.33333333333333337
R038,3,withheld_ai,20,0.75,0.25
R038,4,withheld_ai,24,0.5,0.5
R038,5,withheld_ai,22,0.8181818181818182,0.18181818181818177
R038,6,withheld_ai,22,0.7272727272727273,0.2727272727272727
R038,7,withheld_ai,22,0.8181818181818182,0.18181818181818177
R038,8,withheld_ai,20,0.7,0.30000000000000004
R038,9,withheld_ai,22,0.5454545454545454,0.4545454545454546
R038,10,withheld_ai,18,0.7777777777777778,0.2222222222222222
R038,11,withheld_ai,18,0.7222222222222222,0.2777777777777778
R038,12,withheld_ai,22,0.8636363636363636,0.13636363636363635
R038,13,withheld_ai,18,0.8333333333333334,0.16666666666666663
R038,14,withheld_ai,18,0.8888888888888888,0.11111111111111116
R038,15,withheld_ai,21,0.9047619047619048,0.09523809523809523
R038,16,withheld_ai,21,0.9047619047619048,0.09523809523809523
R038,17,withheld_ai,20,0.75,0.25
R038,18,withheld_ai,23,0.782608695652174,0.21739130434782605
R038,19,withheld_ai,21,0.9047619047619048,0.09523809523809523
R038,20,withheld_ai,20,0.85,0.15000000000000002
R038,21,withheld_ai,21,0.9047619047619048,0.09523809523809523
R038,22,withheld_ai,21,0.9523809523809523,0.04761904761904767
R038,23,withheld_ai,23,0.9130434782608695,0.08695652173913049
R038,24,withheld_ai,21,0.9523809523809523,0.04761904761904767
R039,1,disagreement_prompt,22,0.9090909090909091,0.09090909090909094
R039,2,disagreement_prompt,24,0.6666666666666666,0.33333333333333337
R039,3,disagreement_prompt,22,0.9090909090909091,0.09090909090909094
R039,4,disagreement_prompt,22,0.9090909090909091,0.09090909090909094
R039,5,disagreement_prompt,24,0.8333333333333334,0.16666666666666663
R039,6,disagreement_prompt,21,0.8095238095238095,0.19047619047619047
R039,7,disagreement_prompt,24,0.8333333333333334,0.16666666666666663
R039,8,disagreement_prompt,23,0.9565217391304348,0.04347826086956519
R039,9,disagreement_prompt,22,1.0,0.0
R039,10,disagreement_prompt,24,0.875,0.125
R039,11,disagreement_prompt,24,1.0,0.0
R039,12,disagreement_prompt,24,0.875,0.125
R039,13,disagreement_prompt,25,0.92,0.07999999999999996
R039,14,disagreement_prompt,19,0.9473684210526315,0.052631578947368474
R039,15,disagreement_prompt,23,0.9565217391304348,0.04347826086956519
R039,16,disagreement_prompt,24,1.0,0.0
R039,17,disagreement_prompt,24,0.9166666666666666,0.08333333333333337
R039,18,disagreement_prompt,25,0.84,0.16000000000000003
R039,19,disagreement_prompt,24,0.875,0.125
R039,20,disagreement_prompt,25,0.92,0.07999999999999996
R039,21,disagreement_prompt,25,0.92,0.07999999999999996
R039,22,disagreement_prompt,24,0.9583333333333334,0.04166666666666663
R039,23,disagreement_prompt,25,0.96,0.040000000000000036
R039,24,disagreement_prompt,24,1.0,0.0
R040,1,control_always_ai,22,0.5,0.5
R040,2,control_always_ai,25,0.52,0.48
R040,3,control_always_ai,22,0.6818181818181818,0.31818181818181823
R040,4,control_always_ai,25,0.52,0.48
R040,5,control_always_ai,22,0.5,0.5
R040,6,control_always_ai,25,0.6,0.4
R040,7,control_always_ai,24,0.5,0.5
R040,8,control_always_ai,23,0.6521739130434783,0.34782608695652173
R040,9,control_always_ai,24,0.7083333333333334,0.29166666666666663
R040,10,control_always_ai,22,0.7272727272727273,0.2727272727272727
R040,11,control_always_ai,23,0.6956521739130435,0.30434782608695654
R040,12,control_always_ai,24,0.9166666666666666,0.08333333333333337
R040,13,control_always_ai,24,0.7083333333333334,0.29166666666666663
R040,14,control_always_ai,23,0.6956521739130435,0.30434782608695654
R040,15,control_always_ai,24,0.7083333333333334,0.29166666666666663
R040,16,control_always_ai,21,0.8095238095238095,0.19047619047619047
R040,17,control_always_ai,22,0.9090909090909091,0.09090909090909094
R040,18,control_always_ai,24,0.7083333333333334,0.29166666666666663
R040,19,control_always_ai,25,0.84,0.16000000000000003
R040,20,control_always_ai,24,0.9583333333333334,0.04166666666666663
R040,21,control_always_ai,22,0.7727272727272727,0.2272727272727273
R040,22,control_always_ai,25,0.88,0.12
R040,23,control_always_ai,24,0.7916666666666666,0.20833333333333337
R040,24,control_always_ai,24,0.9166666666666666,0.08333333333333337
R041,1,blind_first,23,0.13043478260869565,0.8695652173913043
R041,2,blind_first,23,0.30434782608695654,0.6956521739130435
R041,3,blind_first,24,0.125,0.875
R041,4,blind_first,23,0.043478260869565216,0.9565217391304348
R041,5,blind_first,24,0.20833333333333334,0.7916666666666666
R041,6,blind_first,21,0.0,1.0
R041,7,blind_first,22,0.09090909090909091,0.9090909090909091
R041,8,blind_first,24,0.125,0.875
R041,9,blind_first,24,0.125,0.875
R041,10,blind_first,23,0.08695652173913043,0.9130434782608696
R041,11,blind_first,24,0.08333333333333333,0.9166666666666666
R041,12,blind_first,24,0.041666666666666664,0.9583333333333334
R041,13,blind_first,22,0.0,1.0
R041,14,blind_first,25,0.08,0.92
R041,15,blind_first,24,0.0,1.0
R041,16,blind_first,24,0.08333333333333333,0.9166666666666666
R041,17,blind_first,24,0.08333333333333333,0.9166666666666666
R041,18,blind_first,23,0.08695652173913043,0.9130434782608696
R041,19,blind_first,25,0.08,0.92
R041,20,blind_first,23,0.043478260869565216,0.9565217391304348
R041,21,blind_first,20,0.1,0.9
R041,22,blind_first,23,0.17391304347826086,0.8260869565217391
R041,23,blind_first,23,0.043478260869565216,0.9565217391304348
R041,24,blind_first,24,0.20833333333333334,0.7916666666666666
R042,1,withheld_ai,21,0.38095238095238093,0.6190476190476191
R042,2,withheld_ai,23,0.30434782608695654,0.6956521739130435
R042,3,withheld_ai,22,0.5454545454545454,0.4545454545454546
R042,4,withheld_ai,22,0.45454545454545453,0.5454545454545454
R042,5,withheld_ai,20,0.4,0.6
R042,6,withheld_ai,20,0.4,0.6
R042,7,withheld_ai,20,0.6,0.4
R042,8,withheld_ai,21,0.42857142857142855,0.5714285714285714
R042,9,withheld_ai,21,0.42857142857142855,0.5714285714285714
R042,10,withheld_ai,19,0.5789473684210527,0.42105263157894735
R042,11,withheld_ai,20,0.5,0.5
R042,12,withheld_ai,23,0.5652173913043478,0.4347826086956522
R042,13,withheld_ai,22,0.5,0.5
R042,14,withheld_ai,22,0.5909090909090909,0.40909090909090906
R042,15,withheld_ai,19,0.7368421052631579,0.26315789473684215
R042,16,withheld_ai,21,0.6666666666666666,0.33333333333333337
R042,17,withheld_ai,20,0.45,0.55
R042,18,withheld_ai,22,0.36363636363636365,0.6363636363636364
R042,19,withheld_ai,21,0.7142857142857143,0.2857142857142857
R042,20,withheld_ai,22,0.5909090909090909,0.40909090909090906
R042,21,withheld_ai,19,0.7894736842105263,0.21052631578947367
R042,22,withheld_ai,22,0.6818181818181818,0.31818181818181823
R042,23,withheld_ai,22,0.6818181818181818,0.31818181818181823
R042,24,withheld_ai,18,0.6111111111111112,0.38888888888888884
R043,1,disagreement_prompt,22,0.13636363636363635,0.8636363636363636
R043,2,disagreement_prompt,22,0.0,1.0
R043,3,disagreement_prompt,24,0.125,0.875
R043,4,disagreement_prompt,24,0.125,0.875
R043,5,disagreement_prompt,22,0.13636363636363635,0.8636363636363636
R043,6,disagreement_prompt,24,0.08333333333333333,0.9166666666666666
R043,7,disagreement_prompt,25,0.16,0.84
R043,8,disagreement_prompt,23,0.043478260869565216,0.9565217391304348
R043,9,disagreement_prompt,24,0.08333333333333333,0.9166666666666666
R043,10,disagreement_prompt,21,0.09523809523809523,0.9047619047619048
R043,11,disagreement_prompt,24,0.041666666666666664,0.9583333333333334
R043,12,disagreement_prompt,23,0.13043478260869565,0.8695652173913043
R043,13,disagreement_prompt,24,0.08333333333333333,0.9166666666666666
R043,14,disagreement_prompt,24,0.25,0.75
R043,15,disagreement_prompt,20,0.05,0.95
R043,16,disagreement_prompt,24,0.125,0.875
R043,17,disagreement_prompt,23,0.13043478260869565,0.8695652173913043
R043,18,disagreement_prompt,23,0.13043478260869565,0.8695652173913043
R043,19,disagreement_prompt,23,0.043478260869565216,0.9565217391304348
R043,20,disagreement_prompt,24,0.125,0.875
R043,21,disagreement_prompt,23,0.08695652173913043,0.9130434782608696
R043,22,disagreement_prompt,24,0.20833333333333334,0.7916666666666666
R043,23,disagreement_prompt,22,0.22727272727272727,0.7727272727272727
R043,24,disagreement_prompt,25,0.12,0.88
