reviewer_id,week,capability_estimate,interval_lo,interval_hi,capability_prob,n_evidence,committed_frac
R003,20,0.22217791807314907,-0.12787913765333359,0.5722349737996317,0.5553171148218665,7.841421555913513,0.25397485025710925
R003,21,0.21294372304195908,-0.1375116689173475,0.5633991150012656,0.5530356733763613,8.495705514249474,0.33982822056997897
R003,22,0.197992392421043,-0.15286325953231633,0.5488480443744024,0.5493370316121194,9.158496710633306,0.20792483553166535
R003,23,0.19033235330916135,-0.16092548674618087,0.5415901933645035,0.5474399597902198,11.304150764105868,0.37746139836844855
R003,24,0.18038446077637427,-0.17136583574025155,0.5321347572930001,0.544974231573291,8.65084252135515,0.3187851050564646
R004,1,-0.37416110539617314,-0.7156297011107305,-0.032692509681615745,0.40753593575882996,9.458888052973062,0.32429948056404617
R004,2,-0.3844305478009503,-0.7254144220657239,-0.04344667353617665,0.40505874880936377,7.697748799731313,0.30790995198925253
R004,3,-0.3826234174036529,-0.723177187441117,-0.042069647366188734,0.4054943168347006,15.094900523402933,0.5872875218084556
R004,4,-0.39077417544726006,-0.7309987739696295,-0.05054957692489054,0.40353094762510083,10.839342674331787,0.35633375792417216
R004,5,-0.3914905196305408,-0.7314179088117292,-0.0515631304493524,0.4033585399990505,13.754871026152244,0.5314529594230102
R004,6,-0.3970960047633669,-0.736784810242441,-0.05740719928429283,0.40201025547283736,11.685319462724602,0.42110084620541754
R004,7,-0.40820253865848877,-0.7477493321943915,-0.06865574512258593,0.3993431968733641,8.651400410428243,0.2891913221925323
R004,8,-0.4157062908009487,-0.7551666812635267,-0.07624590033837059,0.3975446521803668,11.210675779536823,0.3732125354334919
R004,9,-0.42582127786446083,-0.7652006401099793,-0.08644191561894227,0.3951246120325267,9.909462719358242,0.31406648724355646
R004,10,-0.4382791350949604,-0.77763609738845,-0.09892217280147086,0.3921510932170752,7.261482077385242,0.2608950865577184
R004,11,-0.44968104420244437,-0.789050509151979,-0.11031157925290974,0.38943660332504304,7.173460043634971,0.28693840174539886
R004,12,-0.4569140258105186,-0.7963295701553833,-0.11749848146565389,0.38771815754277844,9.630284997793513,0.3852113999117405
R004,13,-0.4728263213102757,-0.8123638839869365,-0.13328875863361483,0.3839475097861414,5.36901251621419,0.18204218817559123
R004,14,-0.48732942167254784,-0.8270317999545699,-0.1476270433905258,0.3805228891471171,8.480418907311728,0.21335328130055847
R004,15,-0.4982227761367064,-0.8381063868282883,-0.15833916544512455,0.3779584138105188,8.881233416465058,0.29918406158543737
R004,16,-0.5154438992551084,-0.8555688710370879,-0.17531892747312877,0.37391821810082027,5.517756421729705,0.15294593137955234
R004,17,-0.5245911496713821,-0.8649600131112121,-0.18422228623155212,0.37177929755612477,10.497485650328965,0.3407948022876802
R004,18,-0.5379381387899023,-0.8786346362632764,-0.19724164131652805,0.36866735395291306,8.31135367518626,0.24142516705392095
R004,19,-0.5543171412000057,-0.895411825858729,-0.21322245654128247,0.3648633804665449,5.017445075124844,0.1673935447968685
R004,20,-0.5733987921690028,-0.9149019924412347,-0.23189559189677084,0.3604529417508908,4.441877207640885,0.10616857424525586
R004,21,-0.5885840691035883,-0.9305336324732321,-0.24663450573394452,0.356959800510197,5.672057139492497,0.19466904747885408
R004,22,-0.6081958657694079,-0.9506364582295684,-0.2657552733092473,0.35247085508930753,5.01254165970327,0.09147916635014863
R004,23,-0.6275959281417156,-0.9705553731409902,-0.284636483142441,0.34805585344985573,3.34218544947645,0.09759106039485209
R004,24,-0.648274717147239,-0.9917648493749063,-0.3047845849195719,0.34337843112441613,3.5907967780770553,0.06916507730769808
R005,1,0.0227867342689097,-0.20501167151364175,0.25058514005146115,0.5056964370867785,25.0,0.841098985834097
R005,2,0.037673069257922465,-0.18937339483067622,0.26471953334652115,0.5094171535582633,25.0,0.8927094824541538
R005,3,0.04968666426581245,-0.1766963153235251,0.27606964385515,0.5124191111830643,25.0,0.8257198621072829
R005,4,0.06302407698240431,-0.16276926066562042,0.28881741463042904,0.5157508060289194,25.0,0.8580536180788223
R005,5,0.07467437605487848,-0.15064039033700047,0.29998914244675745,0.5186599237668121,25.0,0.8127298415363583
R005,6,0.08965945400795072,-0.13528756379293444,0.3146064718088359,0.5223998598129554,25.0,0.8838958144938335
R005,7,0.10534071315771847,-0.11932611183482326,0.3300075381502602,0.5263108525597274,25.0,0.8996840032845393
R005,8,0.1163436877836232,-0.10808241282662648,0.34076978839387284,0.5290531577290379,25.0,0.7953745189243513
R005,9,0.1274346499330079,-0.09680784706922935,0.35167714693524516,0.5318156180828432,25.0,0.8001111201547545
R005,10,0.13975764266418106,-0.0844203582017051,0.36393564353006724,0.5348826512345342,25.0,0.8189803752237502
R005,11,0.15378858075470192,-0.0704245317346871,0.37800169324409094,0.5383715480906125,25.0,0.8543337150503679
R005,12,0.16629577753453395,-0.058009518945839944,0.39060107401490785,0.5414784004504779,25.0,0.8215185912920724
R005,13,0.1804460033316952,-0.04397134703178457,0.40486335369517495,0.5449894926888877,25.0,0.8633459063165283
R005,14,0.1902392559499112,-0.03436323461973276,0.4148417465195552,0.5474168948687986,25.0,0.763278300440662
R005,15,0.20369586015943353,-0.021191530424872984,0.42858325074374004,0.5507486144575563,25.0,0.8437175065580165
R005,16,0.21978704319315673,-0.0054247656087687834,0.44499885199508227,0.5547266343253295,25.0,0.908396672137923
R005,17,0.23455374145458585,0.008944142967744068,0.46016333994142766,0.5583710711541141,25.0,0.8782875890451863
R005,18,0.24487201454251672,0.018807092869224773,0.4709369362158087,0.5609139290970359,25.0,0.7774905085349368
R005,19,0.25579031210108205,0.02924994645143622,0.4823306777507279,0.5636011771491878,25.0,0.7949139542412283
R005,20,0.26948833610020595,0.042384359663856785,0.4965923125365551,0.5669672879144386,25.0,0.8569577005592416
R005,21,0.2822613731231274,0.05453583579372659,0.5099869104525282,0.5701005422741939,25.0,0.8373424112607072
R005,22,0.29584213357761296,0.06742064128420536,0.5242636258710206,0.5734257785676782,25.0,0.8560666222022627
R005,23,0.308722499212099,0.07954664898227573,0.5378983494419223,0.5765734070926982,25.0,0.8414736169363985
R005,24,0.3232331049140749,0.09328232418348009,0.5531838856446698,0.5801119818814583,25.0,0.8826922380312116
R006,1,-0.3576981707391912,-0.669447382557504,-0.0459489589208783,0.4115168878766584,11.46782181467814,0.355610562603721
R006,2,-0.3636046120898367,-0.6748078289268703,-0.052401395252803074,0.410087271913163,12.636111130168622,0.4112433871508869
R006,3,-0.37645410762106035,-0.6871407009722696,-0.06576751426985106,0.4069824070635667,9.32538116664461,0.253589579364029
R006,4,-0.3758750259695598,-0.686093444127372,-0.06565660781174759,0.4071221746287814,15.012338030556142,0.5657538274154844
R006,5,-0.3916020475355326,-0.7014093778114829,-0.08179471725958226,0.4033316999349939,9.633442891062243,0.191233836371697
R006,6,-0.4013008828391851,-0.7107486174854618,-0.0918531481929083,0.40099982897104486,12.306667852574362,0.3319298869775981
R006,7,-0.40879480452527484,-0.7179119846394144,-0.0996776244111352,0.3992011395942288,11.496880292173385,0.3862218314624265
R006,8,-0.4252299367839364,-0.7341046076990464,-0.11635526586882639,0.39526595199396686,5.1450276559408525,0.1727094856642022
R006,9,-0.4337016618075798,-0.7423358657995782,-0.12506745781558137,0.3932427561981313,10.233868916596638,0.35799430072159294
R006,10,-0.4394503623741425,-0.7478936981343571,-0.13100702661392777,0.3918719446873903,13.454777495307678,0.42273887476538385
R006,11,-0.4480303852413131,-0.7563544769615432,-0.139706293521083,0.38982916152698677,11.536564138135471,0.3588840065778796
R006,12,-0.4634979141166116,-0.7717825377367658,-0.1552132904964575,0.38615635015243,8.952054432375265,0.1976027216187633
R006,13,-0.47291510149637256,-0.7812080451499628,-0.16462215784278234,0.38392651066355815,12.43727867900046,0.3388041410000242
R006,14,-0.4848293666757742,-0.7932223467088058,-0.1764363866427427,0.3811123909379543,9.10247802826704,0.2773853649212291
R006,15,-0.4953080992594864,-0.8038490858178087,-0.18676711270116414,0.3786439147542986,9.864726244666533,0.312033011121206
R006,16,-0.5083453549465615,-0.8170929551703957,-0.19959775472272734,0.37558149298882065,10.069022839373826,0.2534511419686913
R006,17,-0.5274357568784869,-0.8364183110901622,-0.21845320266681156,0.3711151553426355,4.670046508594485,0.11608897863454279
R006,18,-0.5455497040135227,-0.8548001119033372,-0.23629929612370815,0.36689752668004505,7.701158992527357,0.1350579496263678
R006,19,-0.5552903782069386,-0.8648627715553254,-0.24571798485855173,0.3646378740538825,12.142466667334396,0.3232877193333892
R006,20,-0.5697344296580951,-0.8796991659757851,-0.259769693340405,0.36129810607953805,7.7467704600966965,0.21576229364075894
R006,21,-0.5853599107088238,-0.8957679823802636,-0.274951839037384,0.3577002130455527,10.39082004624551,0.18837889145808398
R006,22,-0.6003361138196749,-0.9112675156147161,-0.2894047120246337,0.3542667999944834,6.567253034218981,0.1985762188790862
R006,23,-0.623327632224065,-0.9348251860660723,-0.31183007838205756,0.3490250122497599,3.2864105999608877,0.013018663634585799
R006,24,-0.6438649355071974,-0.9559500517508062,-0.3317798192635885,0.3443733887700126,7.330442975119671,0.07002331447998275
R007,1,0.5204882258109733,0.17693934285171126,0.8640371087702354,0.6272619227480318,20.75106716363365,0.8229611318180688
R007,2,0.5331475833877273,0.19015415007172887,0.8761410167037257,0.6302169361382358,21.528093967487195,0.8421860894312363
R007,3,0.5362352900721654,0.19373413284787067,0.8787364472964602,0.6309362164901833,16.303539331584187,0.6218930144167039
R007,4,0.5502839998896454,0.20819088640360994,0.8923771133756808,0.6342014786454744,21.95955284946191,0.873314702060913
R007,5,0.5578706781145447,0.21607636499722255,0.8996649912318668,0.6359597132787743,18.575666247999475,0.7206811412173684
R007,6,0.5635521613958182,0.22195566867282235,0.9051486541188141,0.6372740428396657,16.819299198742517,0.6727719679497006
R007,7,0.5652003536730543,0.2237682006206303,0.9066325067254783,0.6376549458382531,14.947822023467506,0.5811592509778127
R007,8,0.5728818271933667,0.23155780589000374,0.9142058484967296,0.6394278754660714,18.301741594186893,0.7209058997577872
R007,9,0.5805723912739805,0.23929478767177326,0.9218499948761878,0.6411991029219087,18.322087278853402,0.7217536366188918
R007,10,0.5826522568912316,0.24135333404195702,0.9239511797405061,0.6416774620025489,15.20589245474621,0.5919121856144255
R007,11,0.5867839283800226,0.24543388703205726,0.9281339697279879,0.6426268897732558,16.02689365185945,0.6410757460743778
R007,12,0.5927799308059358,0.251325058192461,0.9342348034194107,0.6440027363880604,17.430184164202107,0.6845910068417546
R007,13,0.5956842549265194,0.2540910216136789,0.93727748823936,0.6446683122323328,15.75571151194497,0.6148213129977071
R007,14,0.5957382568314523,0.2539818942413922,0.9374946194215124,0.644680682410344,15.561608438685598,0.5505527827945522
R007,15,0.5924578316719289,0.2505365452203242,0.9343791181235336,0.6439288874813367,12.373595698471577,0.47389982076964904
R007,16,0.5963027073920097,0.25418262167363376,0.9384227931103857,0.6448099691275576,15.995662364619491,0.6398264945847797
R007,17,0.5958946277572109,0.2535116679916285,0.9382775875227933,0.644716501096972,13.976398534954438,0.5406832722897682
R007,18,0.5979335569884604,0.2552227186870081,0.9406443952899127,0.6451833944573097,15.705532800875567,0.5958927304728506
R007,19,0.5998268825441044,0.2567862177810145,0.9428675473071944,0.6456166986815075,15.64246147441427,0.5931504988875769
R007,20,0.605856246962724,0.2624691802163316,0.9492433137091164,0.6469949775275253,18.19512549627704,0.6906875225580472
R007,21,0.6046102408816,0.26080084905449363,0.9484196327087063,0.6467103470176798,13.510425084705144,0.5212677118627143
R007,22,0.6127083789179043,0.26840635022847165,0.9570104076073369,0.6485583721013076,18.6525055008023,0.7355210625334291
R007,23,0.6120057523364424,0.26720924892481246,0.9568022557480723,0.6483982054246846,13.773629873038765,0.5322345780432819
R007,24,0.6080297085370915,0.2626793112151942,0.9533801058589888,0.6474912210600768,12.476614443433938,0.4555049758014756
R008,1,-0.0933883681629939,-0.5410741049142627,0.35429736858827493,0.4766698614263136,7.2247922608647155,0.2593663442026965
R008,2,-0.1089092214102283,-0.5561718292071862,0.3383533863867297,0.4727995751824844,5.541984606598557,0.1892493586082732
R008,3,-0.11600127963547946,-0.5628788892082333,0.3308763299372743,0.47103215613395466,10.854833960277952,0.3849927808816501
R008,4,-0.12329330991569468,-0.5698044504982065,0.3232178306668171,0.46921565932461573,10.792793183701724,0.38229535581311835
R008,5,-0.13550382964551866,-0.5817613328662601,0.3107536735752227,0.46617578144193006,8.806176381838723,0.26391710826539644
R008,6,-0.13962950029851862,-0.585675860397892,0.3064168598008548,0.4651492285757907,12.416139675133246,0.4528756380492715
R008,7,-0.15605881782723152,-0.6019891334291102,0.28987149777464716,0.4610642846714939,6.690246641179946,0.1677384836899975
R008,8,-0.16860233495069304,-0.6144562934458145,0.27725162354442845,0.4579489835673231,7.951271754051947,0.2587509458283455
R008,9,-0.18280063591822895,-0.6286620751300326,0.2630608032935746,0.45442667718609336,9.349173747750529,0.21745868738752644
R008,10,-0.19442561931856298,-0.640331849583514,0.2514806109463881,0.451546134106741,7.701252692878483,0.27921886220327014
R008,11,-0.20730790240191702,-0.6532620333574646,0.23864622855363052,0.4483578422778666,7.766608890901036,0.2507221256913494
R008,12,-0.22252978989233563,-0.6685990327603273,0.22353945297565597,0.44459599563735025,4.908164994488817,0.19632659977955266
R008,13,-0.23973274489256585,-0.685972378402564,0.20650688861743222,0.4403522126034912,3.6896057855048743,0.147584231420195
R008,14,-0.25474290701332797,-0.7011561215086575,0.1916703074820016,0.4366564543931144,6.57515605433119,0.19891982844918218
R008,15,-0.271146854732239,-0.7177736436472051,0.17547993418272717,0.4326255655631489,6.691806327061137,0.167809378502779
R008,16,-0.2903842546681958,-0.7372752801684914,0.15650677083209985,0.4279097977672334,2.5677417982394077,0.10270967192957631
R008,17,-0.312332980891169,-0.7595162804405211,0.13485031865818303,0.42254538708022615,1.939436899045761,0.039143204126906715
R008,18,-0.3354071339905712,-0.7828863711772744,0.11207210319613203,0.4169255687335779,1.324804810412584,0.01353353376719101
R008,19,-0.35796454316939225,-0.8057450486508713,0.08981596231208672,0.4114523817891774,1.6222669860834196,0.02592779108680915
R008,20,-0.38035671533972415,-0.8284566098572212,0.06774317917777295,0.40604086454517496,2.6530874579464014,0.028395106867234832
R008,21,-0.4002832878784778,-0.8487312299527376,0.04816465419578203,0.40124427883384467,3.037027464915217,0.08487614437146736
R008,22,-0.4184310714005263,-0.8672361180825372,0.03037397528148461,0.3968922418562211,4.04577220307714,0.12690717512821414
R008,23,-0.4386368051228076,-0.8878050823014192,0.010531472055803959,0.392065839198041,3.8410365960068558,0.0800450693916024
R008,24,-0.46084978541626603,-0.9104156220843231,-0.011283948748208983,0.3867842505100891,2.7794400407789612,0.03388869742517223
R009,1,0.3240925191118891,0.07862917610941747,0.5695558621143607,0.5803213053463844,25.0,0.5114544983601749
R009,2,0.32515156256099864,0.0804456938465978,0.5698574312753995,0.5805792118144464,25.0,0.5760966532228636
R009,3,0.32457739626460574,0.08060627971278297,0.5685485128164285,0.5804393918424432,25.0,0.5416320150333868
R009,4,0.32807023466147534,0.08473802149908072,0.57140244782387,0.5812897612597677,25.0,0.6327446146482583
R009,5,0.32823905515222596,0.08548280733349012,0.5709953029709618,0.5813308502484066,25.0,0.5572413018661144
R009,6,0.3251130581307121,0.08286999962199726,0.567356116639427,0.5805698356874118,25.0,0.4823914627651158
R009,7,0.33471210842662236,0.09295984453971137,0.5764643723135333,0.5829054617485422,25.0,0.7806832142571376
R009,8,0.33905689897410013,0.09771577302375634,0.5803980249244439,0.5839614142463568,25.0,0.6583464083705214
R009,9,0.34277266357408814,0.10176321176800726,0.583782115380169,0.5848638784529971,25.0,0.6431956337450289
R009,10,0.3347512413727143,0.09403027444088086,0.5754722083045477,0.5829149759811082,25.0,0.37418370663211914
R009,11,0.32777474855246613,0.08732008035042488,0.5682294167545074,0.5812178405851844,25.0,0.40174205016015724
R009,12,0.33018951881791586,0.08993908969611633,0.5704399479397154,0.5818054889749968,25.0,0.6210635700106412
R009,13,0.32593258886524706,0.08576741836762031,0.5660977593628738,0.5807693852012604,25.0,0.4574301980140779
R009,14,0.3304465407699268,0.09028756866939963,0.5706055128704539,0.5818680231214457,25.0,0.6601500197711282
R009,15,0.33021804405753946,0.08997102670583962,0.5704650614092392,0.5818124293738659,25.0,0.5470396465929617
R009,16,0.33010977248120216,0.08973168534351147,0.5704878596188928,0.5817860859377417,25.0,0.552748706278314
R009,17,0.3265608857625057,0.0859725864328238,0.5671491850921876,0.5809223528414319,25.0,0.4728666358928015
R009,18,0.3247711844840207,0.08389345143522375,0.5656489175328177,0.5804865842556521,25.0,0.5130946992784678
R009,19,0.32750164949525035,0.08625516428046417,0.5687481347100365,0.5811513658004362,25.0,0.61725759099296
R009,20,0.32378069637180884,0.08203645774002508,0.5655249350035926,0.5802453594880174,25.0,0.455350543787908
R009,21,0.31380825309095917,0.07150380484093,0.5561127013409883,0.577814539298712,25.0,0.3119825041319331
R009,22,0.3114907167351572,0.06860366250682559,0.5543777709634888,0.5772490864104339,25.0,0.4927161528267737
R009,23,0.3022731821358404,0.0587080882693822,0.5458382760022986,0.574998120819414,25.0,0.32972098089389834
R009,24,0.2959513986365374,0.05166450783311893,0.5402382894399559,0.5734525055323311,25.0,0.40006675450735707
R010,1,-0.6977943696090155,-1.0299168663824771,-0.36567187283555397,0.3323014257578134,9.800112574110678,0.3666713572546116
R010,2,-0.7158010116291632,-1.0474250711471496,-0.384176952111177,0.3283182980843683,7.58660656369561,0.12933032818478055
R010,3,-0.7322192260914477,-1.0634070788407448,-0.40103137334215055,0.3247079225747404,4.063671140238982,0.16254684560955926
R010,4,-0.751743311964628,-1.082528379342162,-0.42095824458709374,0.3204415605884427,6.778726719327648,0.08893633596638234
R010,5,-0.7640301926115787,-1.09445863110659,-0.4336017541165672,0.31777190801880917,11.634146285925095,0.25745257144028305
R010,6,-0.7858567290215104,-1.116013774953393,-0.4556996830896279,0.31305900165446826,4.7757935495931445,0.036942549980625926
R010,7,-0.8086693651273936,-1.1385565816130232,-0.47878214864176405,0.30817411838367037,3.3242453016212345,0.014738422800965207
R010,8,-0.8252926504790724,-1.1549339539491226,-0.4956513470090222,0.30464133349666367,6.484762268580338,0.15839828493546992
R010,9,-0.8439063914340743,-1.173348049490058,-0.5144647333780904,0.3007126912110622,7.26261479590759,0.11313073979537949
R010,10,-0.8614055315763648,-1.1906765395864791,-0.5321345235662505,0.29704577349875194,8.690281977422853,0.14159378828541333
R010,11,-0.8840365816898267,-1.21319043402368,-0.5548827293559734,0.29234199889587703,4.526870388426037,0.025089066115525586
R010,12,-0.9053577076756282,-1.2344237198774342,-0.5762916954738222,0.28795073239246377,8.959977504418665,0.056469264965803866
R010,13,-0.9224948916583118,-1.2515386628908003,-0.5934511204258233,0.2844498157780035,8.931339434446592,0.1542810228656101
R010,14,-0.9396729512969689,-1.2687598150546635,-0.6105860875392743,0.28096640963114927,6.394705176964695,0.15430478077112253
R010,15,-0.9609765436295349,-1.2901514789024524,-0.6318016083566174,0.2766827171794977,7.135640109127455,0.059770532059339763
R010,16,-0.9836615880032379,-1.3129814823093955,-0.6543416936970803,0.27216584904516916,7.493949977326789,0.02744166540704388
R010,17,-1.0022328901339728,-1.3317566870491682,-0.6727090932187774,0.26850263508866035,9.20747643023529,0.12263757945751623
R010,18,-1.0240378379603468,-1.3538408239678346,-0.694234851952859,0.26424162524399814,6.853934004963577,0.044943894998082955
R010,19,-1.0470461565428066,-1.3771836323054911,-0.7169086807801222,0.2597927231252132,1.3965961816790577,0.016524840903294077
R010,20,-1.0676540000420358,-1.398135605024737,-0.7371723950593345,0.25584948444534894,7.355685107490435,0.07135184776265452
R010,21,-1.087266605938951,-1.4181466159812244,-0.7563865958966778,0.25213334368745427,6.918739941587711,0.09593699707938555
R010,22,-1.1076783977459013,-1.438958552382113,-0.7763982431096897,0.248303960285233,8.407875925506527,0.07821532919480706
R010,23,-1.1268311398658948,-1.4585774460643237,-0.7950848336674659,0.24474637682170583,7.162491186248265,0.10812455931241327
R010,24,-1.1450166875272703,-1.4772793951522813,-0.8127539799022593,0.2414004821829295,7.531903511376805,0.1265951755688402
R011,1,0.18224235487484852,-0.13800497971998177,0.5024896894696789,0.5454349085444133,20.07688629324047,0.7762221042382031
R011,2,0.18938306603947885,-0.13032347135629596,0.5090896034352537,0.5472047638168712,18.192679672341967,0.7163616530142488
R011,3,0.19535145284465177,-0.12384505917791988,0.5145479648672234,0.5486831403223347,17.610974707189953,0.6921239461329148
R011,4,0.19530848678285345,-0.12349196030900966,0.5141089338747166,0.5486725006162667,14.584621770020933,0.5471574682617797
R011,5,0.19143343567736493,-0.1269867716100052,0.5098536429647351,0.5477127380653685,11.511909639547072,0.4604763855818828
R011,6,0.19105873068664253,-0.12701110061450438,0.5091285619877894,0.5476199131771569,14.038730706928567,0.5432804461220236
R011,7,0.1972620491137304,-0.12051034527033438,0.5150344434977951,0.5491562170378638,17.420370054455592,0.6968148021782237
R011,8,0.2005887195099456,-0.11690663190908523,0.5180840709289765,0.5499797108686794,16.18472677227383,0.6326969488447429
R011,9,0.2055648352519737,-0.11168420788639002,0.5228138783903374,0.5512110008403934,17.815851913341373,0.6734478142427895
R011,10,0.2079723762809909,-0.10914339034967768,0.5250881429116595,0.5518064984528617,16.389385642024852,0.6086084382738569
R011,11,0.20944096316020167,-0.10756856116471597,0.5264504874851192,0.5521696759161674,14.731198137729125,0.5892479255091649
R011,12,0.20954476587266427,-0.10745910953254031,0.5265486412778688,0.5521953439380023,14.232829358759627,0.5513678899483178
R011,13,0.21159832971803338,-0.10549843797796427,0.528695097414031,0.5527030856631364,16.392196079774138,0.59010457522734
R011,14,0.2080465235625075,-0.10915792110669534,0.5252509682317104,0.5518248361979177,12.096895202417283,0.4623706334340533
R011,15,0.2133029439894699,-0.1040623742118261,0.5306682621907659,0.5531244665101908,18.335360519086652,0.6667680259543327
R011,16,0.20986694195142402,-0.1076902802603597,0.5274241641632078,0.5522750088956839,11.703573882302237,0.4681429552920895
R011,17,0.20785981497074982,-0.10993918009295997,0.5256588100344596,0.5517786600677893,13.533792511666782,0.5014692396376862
R011,18,0.21582912579321084,-0.10225638944014875,0.5339146410265705,0.5537487984296009,18.88647597896625,0.7341946077811413
R011,19,0.21007457869542182,-0.10832702226921667,0.5284761796600603,0.5523263501201681,11.63931831528163,0.4191007963165926
R011,20,0.20714679044192896,-0.11162839170374039,0.5259219725875983,0.5516023090721677,12.613139730931259,0.4838808221221358
R011,21,0.2013004609432768,-0.1179022185551511,0.5205031404417046,0.5501558620436006,11.577316415193552,0.4164050615301545
R011,22,0.1986118738756344,-0.1210512797129093,0.5182750274641781,0.5494903893774787,12.276120103510326,0.49104480414041307
R011,23,0.18956229349241388,-0.13064665827845717,0.509771245263285,0.5472491709335925,9.789927610032247,0.3386925047840108
R011,24,0.1805511057739546,-0.14020505884291967,0.5013072703908289,0.5450155554431245,9.824281284287107,0.3401861427950916
R012,1,0.02616146629170979,-0.447533963757459,0.4998568963408786,0.5065399935673855,6.7924247017406625,0.2716969880696265
R012,2,0.01761828707247748,-0.45567907831853954,0.4909156524634945,0.5044044578385833,9.424111225636935,0.35100463440153895
R012,3,0.004044862507778801,-0.4688725847636346,0.4769623097791922,0.5010112142482461,7.428785832264724,0.2360341666202054
R012,4,-0.007374663018072769,-0.4799556723141449,0.46520634627799934,0.49815634260118385,7.8871431364752125,0.28696429735313383
R012,5,-0.016544368507486862,-0.4888277885394055,0.4557390515244318,0.4958640022134733,10.489043310805144,0.340411059582052
R012,6,-0.03445949308139251,-0.5065139894554753,0.43759500329269035,0.4913859791108246,4.326508280549821,0.1386045116895759
R012,7,-0.04379587186390421,-0.515624789013327,0.4280330452855186,0.4890527817799825,9.109584994067113,0.33789937475279647
R012,8,-0.058098380096329505,-0.5297327947194825,0.4135360345268235,0.48547948915019556,6.390342647326263,0.22459761030526093
R012,9,-0.07553801599049575,-0.547018886728323,0.39594285474733154,0.4811244704504386,8.053246570116222,0.15266232850581107
R012,10,-0.08949439547787252,-0.5608826444836857,0.3818938535279407,0.4776413221530007,8.907412011225468,0.23368628624883184
R012,11,-0.11019397129383124,-0.5815038410161708,0.3611158984285084,0.4724793494851998,3.8149148832656032,0.0789093427506784
R012,12,-0.12563579953009602,-0.5969031805971265,0.3456315815369345,0.4686322991753585,5.806990076329203,0.20029125318038346
R012,13,-0.14445847115636584,-0.6157449578731532,0.3268280155604215,0.4639480554983631,4.765662086685353,0.12024617768197184
R012,14,-0.1636314061163111,-0.6349924853250788,0.3077296730924565,0.4591831811883151,3.628854443949942,0.1095356018312476
R012,15,-0.18035042343605542,-0.6518294694594903,0.2911286225873795,0.4550342089280099,9.106703602549318,0.16351071592364833
R012,16,-0.20127714629011695,-0.6729809884907192,0.27042669591048524,0.44984990797585017,3.399018987626992,0.060826912505521406
R012,17,-0.21667426965205439,-0.6886070315627357,0.25525849225862696,0.44604236666880615,5.548147538976534,0.18950614745735558
R012,18,-0.23202141449843214,-0.7042355724180764,0.24019274342121213,0.44225347446946733,6.379091143419957,0.19039526710521545
R012,19,-0.2507606887977969,-0.7232934847613169,0.22177210716572315,0.43763627653879555,3.711420680989672,0.11297586170790302
R012,20,-0.2728741882448891,-0.7457289549875838,0.19998057849780554,0.4322016225380019,0.8825246144210561,0.03530098457684225
R012,21,-0.29539095551057115,-0.7685707174380358,0.17778880641689349,0.42668458714681967,1.6297403452377726,0.02623918105157386
R012,22,-0.31633663878063534,-0.7898446062271913,0.15717132866592065,0.4215687955678456,3.4497117300287523,0.06303094478385882
R012,23,-0.3389863889062976,-0.812857188762921,0.13488441095032572,0.41605571630993315,3.5110837854195047,0.023231081155432032
R012,24,-0.36067745150769076,-0.8349465014280312,0.11359159841264965,0.4107955839324693,1.1308936977676955,0.04523574791070782
R013,1,-0.1919021583681225,-0.39047481609223983,0.006670499355994841,0.4521711509105041,25.0,0.38491801698131517
R013,2,-0.20161868837203753,-0.3993229940800246,-0.003914382664050475,0.44976538289314155,25.0,0.32033896040231735
R013,3,-0.20719403248524254,-0.4041049779906575,-0.010283086979827577,0.44838600624152375,25.0,0.4178750986803891
R013,4,-0.21464341765747041,-0.4108091753064547,-0.018477660008486108,0.44654422181254194,25.0,0.379472275686469
R013,5,-0.22438898176025968,-0.41991790250478056,-0.028860061015738764,0.44413695206938353,25.0,0.3181420027275103
R013,6,-0.2351322285386587,-0.43008591019760156,-0.040178546879715865,0.44148628290630815,25.0,0.2985679511756461
R013,7,-0.23407887152765322,-0.4285186633908285,-0.03963907966447794,0.44174603160310816,25.0,0.5758228700182936
R013,8,-0.2425807353045621,-0.43661387204508983,-0.04854759856403437,0.4396504674317211,25.0,0.3465362915411997
R013,9,-0.2494755006171785,-0.443202849906988,-0.05574815132736896,0.4379526004959238,25.0,0.3787456257300636
R013,10,-0.2605972283561426,-0.45409187003149154,-0.06710258668079364,0.43521690191002493,25.0,0.2830979753160281
R013,11,-0.27071257716004604,-0.4640751383377574,-0.07735001598233468,0.43273216675114395,25.0,0.30191297727325483
R013,12,-0.2874377010349271,-0.48071512428876084,-0.09416027778109334,0.42863127567703835,25.0,0.1540933577348165
R013,13,-0.2978520212955621,-0.4911370319637861,-0.10456701062733806,0.4260826582100341,25.0,0.2982643632418648
R013,14,-0.309263210166295,-0.5026393934667065,-0.11588702686588351,0.42329459108885703,25.0,0.27554295128664363
R013,15,-0.3178369107385327,-0.5114185199196589,-0.12425530155740652,0.42120299954319895,25.0,0.3293996155829455
R013,16,-0.33102158470790666,-0.5248923548914377,-0.1371508145243756,0.4179920766431816,25.0,0.22326745103158718
R013,17,-0.34199527293217036,-0.5362390975712816,-0.14775144829305914,0.41532488297856057,25.0,0.27530128153262073
R013,18,-0.35688842436553353,-0.551589338794636,-0.16218750993643102,0.4117129987946753,25.0,0.18540907973935913
