reviewer_id,week,case_id,domain,arm,independent_correct,source
R013,16,CASE008181,chest_xray_triage,blind_first,1,blind_first_precommit
R013,16,CASE008182,chest_xray_triage,blind_first,1,blind_first_precommit
R013,16,CASE008183,chest_xray_triage,blind_first,1,blind_first_precommit
R013,16,CASE008184,chest_xray_triage,blind_first,1,blind_first_precommit
R013,16,CASE008185,chest_xray_triage,blind_first,0,blind_first_precommit
R013,16,CASE008186,chest_xray_triage,blind_first,1,blind_first_precommit
R013,16,CASE008187,chest_xray_triage,blind_first,1,blind_first_precommit
R013,16,CASE008188,chest_xray_triage,blind_first,0,blind_first_precommit
R013,16,CASE008189,chest_xray_triage,blind_first,0,blind_first_precommit
R013,16,CASE008190,chest_xray_triage,blind_first,1,blind_first_precommit
R013,16,CASE008191,chest_xray_triage,blind_first,0,blind_first_precommit
R013,16,CASE008192,chest_xray_triage,blind_first,1,blind_first_precommit
R013,16,CASE008193,chest_xray_triage,blind_first,1,blind_first_precommit
R013,16,CASE008194,chest_xray_triage,blind_first,1,blind_first_precommit
R013,16,CASE008195,chest_xray_triage,blind_first,1,blind_first_precommit
R013,16,CASE008196,chest_xray_triage,blind_first,1,blind_first_precommit
R013,16,CASE008197,chest_xray_triage,blind_first,1,blind_first_precommit
R013,16,CASE008198,chest_xray_triage,blind_first,1,blind_first_precommit
R013,16,CASE008199,chest_xray_triage,blind_first,1,blind_first_precommit
R013,16,CASE008200,chest_xray_triage,blind_first,0,blind_first_precommit
R013,17,CASE008201,chest_xray_triage,blind_first,1,blind_first_precommit
R013,17,CASE008202,chest_xray_triage,blind_first,0,blind_first_precommit
R013,17,CASE008203,chest_xray_triage,blind_first,1,blind_first_precommit
R013,17,CASE008204,chest_xray_triage,blind_first,1,blind_first_precommit
R013,17,CASE008205,chest_xray_triage,blind_first,1,blind_first_precommit
R013,17,CASE008206,chest_xray_triage,blind_first,1,blind_first_precommit
R013,17,CASE008207,chest_xray_triage,blind_first,0,blind_first_precommit
R013,17,CASE008208,chest_xray_triage,blind_first,1,blind_first_precommit
R013,17,CASE008209,chest_xray_triage,blind_first,1,blind_first_precommit
R013,17,CASE008210,chest_xray_triage,blind_first,1,blind_first_precommit
R013,17,CASE008211,chest_xray_triage,blind_first,1,blind_first_precommit
R013,17,CASE008212,chest_xray_triage,blind_first,1,blind_first_precommit
R013,17,CASE008213,chest_xray_triage,blind_first,0,blind_first_precommit
R013,17,CASE008214,chest_xray_triage,blind_first,1,blind_first_precommit
R013,17,CASE008215,chest_xray_triage,blind_first,0,blind_first_precommit
R013,17,CASE008216,chest_xray_triage,blind_first,1,blind_first_precommit
R013,17,CASE008217,chest_xray_triage,blind_first,0,blind_first_precommit
R013,17,CASE008218,chest_xray_triage,blind_first,1,blind_first_precommit
R013,17,CASE008219,chest_xray_triage,blind_first,1,blind_first_precommit
R013,17,CASE008220,chest_xray_triage,blind_first,1,blind_first_precommit
R013,17,CASE008221,chest_xray_triage,blind_first,1,blind_first_precommit
R013,17,CASE008222,chest_xray_triage,blind_first,1,blind_first_precommit
R013,17,CASE008223,chest_xray_triage,blind_first,0,blind_first_precommit
R013,17,CASE008224,chest_xray_triage,blind_first,1,blind_first_precommit
R013,17,CASE008225,chest_xray_triage,blind_first,1,blind_first_precommit
R013,18,CASE008226,chest_xray_triage,blind_first,1,blind_first_precommit
R013,18,CASE008227,chest_xray_triage,blind_first,0,blind_first_precommit
R013,18,CASE008228,chest_xray_triage,blind_first,1,blind_first_precommit
R013,18,CASE008229,chest_xray_triage,blind_first,0,blind_first_precommit
R013,18,CASE008230,chest_xray_triage,blind_first,1,blind_first_precommit
R013,18,CASE008231,chest_xray_triage,blind_first,1,blind_first_precommit
R013,18,CASE008232,chest_xray_triage,blind_first,1,blind_first_precommit
R013,18,CASE008233,chest_xray_triage,blind_first,1,blind_first_precommit
R013,18,CASE008234,chest_xray_triage,blind_first,0,blind_first_precommit
R013,18,CASE008235,chest_xray_triage,blind_first,1,blind_first_precommit
R013,18,CASE008236,chest_xray_triage,blind_first,1,blind_first_precommit
R013,18,CASE008237,chest_xray_triage,blind_first,0,blind_first_precommit
R013,18,CASE008238,chest_xray_triage,blind_first,1,ai_not_shown
R013,18,CASE008239,chest_xray_triage,blind_first,1,blind_first_precommit
R013,18,CASE008240,chest_xray_triage,blind_first,0,blind_first_precommit
R013,18,CASE008241,chest_xray_triage,blind_first,1,blind_first_precommit
R013,18,CASE008242,chest_xray_triage,blind_first,1,blind_first_precommit
R013,18,CASE008243,chest_xray_triage,blind_first,1,blind_first_precommit
R013,18,CASE008244,chest_xray_triage,blind_first,1,blind_first_precommit
R013,18,CASE008245,chest_xray_triage,blind_first,1,blind_first_precommit
R013,18,CASE008246,chest_xray_triage,blind_first,1,blind_first_precommit
R013,18,CASE008247,chest_xray_triage,blind_first,0,blind_first_precommit
R013,18,CASE008248,chest_xray_triage,blind_first,1,blind_first_precommit
R013,18,CASE008249,chest_xray_triage,blind_first,1,blind_first_precommit
R013,18,CASE008250,chest_xray_triage,blind_first,1,blind_first_precommit
R013,19,CASE008251,chest_xray_triage,blind_first,0,blind_first_precommit
R013,19,CASE008252,chest_xray_triage,blind_first,1,ai_not_shown
R013,19,CASE008253,chest_xray_triage,blind_first,1,blind_first_precommit
R013,19,CASE008254,chest_xray_triage,blind_first,0,blind_first_precommit
R013,19,CASE008255,chest_xray_triage,blind_first,1,blind_first_precommit
R013,19,CASE008256,chest_xray_triage,blind_first,1,blind_first_precommit
R013,19,CASE008257,chest_xray_triage,blind_first,1,blind_first_precommit
R013,19,CASE008258,chest_xray_triage,blind_first,1,blind_first_precommit
R013,19,CASE008259,chest_xray_triage,blind_first,1,blind_first_precommit
R013,19,CASE008260,chest_xray_triage,blind_first,1,blind_first_precommit
R013,19,CASE008261,chest_xray_triage,blind_first,0,blind_first_precommit
R013,19,CASE008262,chest_xray_triage,blind_first,1,blind_first_precommit
R013,19,CASE008263,chest_xray_triage,blind_first,1,blind_first_precommit
R013,19,CASE008264,chest_xray_triage,blind_first,1,blind_first_precommit
R013,19,CASE008265,chest_xray_triage,blind_first,1,blind_first_precommit
R013,19,CASE008266,chest_xray_triage,blind_first,1,blind_first_precommit
R013,19,CASE008267,chest_xray_triage,blind_first,1,blind_first_precommit
R013,19,CASE008268,chest_xray_triage,blind_first,1,blind_first_precommit
R013,19,CASE008269,chest_xray_triage,blind_first,1,blind_first_precommit
R013,19,CASE008270,chest_xray_triage,blind_first,1,blind_first_precommit
R013,19,CASE008271,chest_xray_triage,blind_first,0,blind_first_precommit
R013,19,CASE008272,chest_xray_triage,blind_first,0,blind_first_precommit
R013,19,CASE008273,chest_xray_triage,blind_first,0,blind_first_precommit
R013,19,CASE008274,chest_xray_triage,blind_first,1,blind_first_precommit
R013,19,CASE008275,chest_xray_triage,blind_first,0,blind_first_precommit
R013,20,CASE008276,chest_xray_triage,blind_first,1,blind_first_precommit
R013,20,CASE008277,chest_xray_triage,blind_first,1,blind_first_precommit
R013,20,CASE008278,chest_xray_triage,blind_first,1,blind_first_precommit
R013,20,CASE008279,chest_xray_triage,blind_first,1,blind_first_precommit
R013,20,CASE008280,chest_xray_triage,blind_first,1,blind_first_precommit
R013,20,CASE008281,chest_xray_triage,blind_first,1,blind_first_precommit
R013,20,CASE008282,chest_xray_triage,blind_first,1,blind_first_precommit
R013,20,CASE008283,chest_xray_triage,blind_first,0,blind_first_precommit
R013,20,CASE008284,chest_xray_triage,blind_first,0,blind_first_precommit
R013,20,CASE008285,chest_xray_triage,blind_first,1,blind_first_precommit
R013,20,CASE008286,chest_xray_triage,blind_first,1,blind_first_precommit
R013,20,CASE008287,chest_xray_triage,blind_first,1,blind_first_precommit
R013,20,CASE008288,chest_xray_triage,blind_first,1,blind_first_precommit
R013,20,CASE008289,chest_xray_triage,blind_first,1,blind_first_precommit
R013,20,CASE008290,chest_xray_triage,blind_first,1,blind_first_precommit
R013,20,CASE008291,chest_xray_triage,blind_first,1,blind_first_precommit
R013,20,CASE008292,chest_xray_triage,blind_first,1,ai_not_shown
R013,20,CASE008293,chest_xray_triage,blind_first,1,blind_first_precommit
R013,20,CASE008294,chest_xray_triage,blind_first,1,blind_first_precommit
R013,20,CASE008295,chest_xray_triage,blind_first,1,blind_first_precommit
R013,20,CASE008296,chest_xray_triage,blind_first,1,blind_first_precommit
R013,20,CASE008297,chest_xray_triage,blind_first,1,blind_first_precommit
R013,20,CASE008298,chest_xray_triage,blind_first,0,blind_first_precommit
R013,20,CASE008299,chest_xray_triage,blind_first,1,blind_first_precommit
R013,20,CASE008300,chest_xray_triage,blind_first,1,blind_first_precommit
R013,21,CASE008301,chest_xray_triage,blind_first,0,blind_first_precommit
R013,21,CASE008302,chest_xray_triage,blind_first,1,blind_first_precommit
R013,21,CASE008303,chest_xray_triage,blind_first,1,blind_first_precommit
R013,21,CASE008304,chest_xray_triage,blind_first,1,blind_first_precommit
R013,21,CASE008305,chest_xray_triage,blind_first,1,blind_first_precommit
R013,21,CASE008306,chest_xray_triage,blind_first,1,ai_not_shown
R013,21,CASE008307,chest_xray_triage,blind_first,1,blind_first_precommit
R013,21,CASE008308,chest_xray_triage,blind_first,1,blind_first_precommit
R013,21,CASE008309,chest_xray_triage,blind_first,0,ai_not_shown
R013,21,CASE008310,chest_xray_triage,blind_first,1,blind_first_precommit
R013,21,CASE008311,chest_xray_triage,blind_first,1,blind_first_precommit
R013,21,CASE008312,chest_xray_triage,blind_first,1,blind_first_precommit
R013,21,CASE008313,chest_xray_triage,blind_first,1,blind_first_precommit
R013,21,CASE008314,chest_xray_triage,blind_first,1,blind_first_precommit
R013,21,CASE008315,chest_xray_triage,blind_first,1,blind_first_precommit
R013,21,CASE008316,chest_xray_triage,blind_first,1,blind_first_precommit
R013,21,CASE008317,chest_xray_triage,blind_first,1,blind_first_precommit
R013,21,CASE008318,chest_xray_triage,blind_first,1,blind_first_precommit
R013,21,CASE008319,chest_xray_triage,blind_first,1,blind_first_precommit
R013,21,CASE008320,chest_xray_triage,blind_first,1,blind_first_precommit
R013,21,CASE008321,chest_xray_triage,blind_first,1,blind_first_precommit
R013,21,CASE008322,chest_xray_triage,blind_first,1,blind_first_precommit
R013,21,CASE008323,chest_xray_triage,blind_first,1,blind_first_precommit
R013,21,CASE008324,chest_xray_triage,blind_first,1,blind_first_precommit
R013,21,CASE008325,chest_xray_triage,blind_first,1,blind_first_precommit
R013,22,CASE008326,chest_xray_triage,blind_first,1,blind_first_precommit
R013,22,CASE008327,chest_xray_triage,blind_first,0,blind_first_precommit
R013,22,CASE008328,chest_xray_triage,blind_first,1,blind_first_precommit
R013,22,CASE008329,chest_xray_triage,blind_first,1,blind_first_precommit
R013,22,CASE008330,chest_xray_triage,blind_first,1,blind_first_precommit
R013,22,CASE008331,chest_xray_triage,blind_first,1,blind_first_precommit
R013,22,CASE008332,chest_xray_triage,blind_first,0,blind_first_precommit
R013,22,CASE008333,chest_xray_triage,blind_first,1,blind_first_precommit
R013,22,CASE008334,chest_xray_triage,blind_first,1,blind_first_precommit
R013,22,CASE008335,chest_xray_triage,blind_first,1,blind_first_precommit
R013,22,CASE008336,chest_xray_triage,blind_first,1,blind_first_precommit
R013,22,CASE008337,chest_xray_triage,blind_first,1,blind_first_precommit
R013,22,CASE008338,chest_xray_triage,blind_first,0,blind_first_precommit
R013,22,CASE008339,chest_xray_triage,blind_first,1,blind_first_precommit
R013,22,CASE008340,chest_xray_triage,blind_first,1,blind_first_precommit
R013,22,CASE008341,chest_xray_triage,blind_first,1,blind_first_precommit
R013,22,CASE008342,chest_xray_triage,blind_first,1,blind_first_precommit
R013,22,CASE008343,chest_xray_triage,blind_first,1,blind_first_precommit
R013,22,CASE008344,chest_xray_triage,blind_first,1,blind_first_precommit
R013,22,CASE008345,chest_xray_triage,blind_first,1,blind_first_precommit
R013,22,CASE008346,chest_xray_triage,blind_first,1,blind_first_precommit
R013,22,CASE008347,chest_xray_triage,blind_first,0,blind_first_precommit
R013,22,CASE008348,chest_xray_triage,blind_first,1,blind_first_precommit
R013,22,CASE008349,chest_xray_triage,blind_first,1,blind_first_precommit
R013,22,CASE008350,chest_xray_triage,blind_first,1,blind_first_precommit
R013,23,CASE008351,chest_xray_triage,blind_first,1,blind_first_precommit
R013,23,CASE008352,chest_xray_triage,blind_first,1,blind_first_precommit
R013,23,CASE008353,chest_xray_triage,blind_first,0,blind_first_precommit
R013,23,CASE008354,chest_xray_triage,blind_first,1,blind_first_precommit
R013,23,CASE008355,chest_xray_triage,blind_first,1,blind_first_precommit
R013,23,CASE008356,chest_xray_triage,blind_first,1,blind_first_precommit
R013,23,CASE008357,chest_xray_triage,blind_first,1,blind_first_precommit
R013,23,CASE008358,chest_xray_triage,blind_first,1,blind_first_precommit
R013,23,CASE008359,chest_xray_triage,blind_first,0,blind_first_precommit
R013,23,CASE008360,chest_xray_triage,blind_first,0,blind_first_precommit
R013,23,CASE008361,chest_xray_triage,blind_first,0,blind_first_precommit
R013,23,CASE008362,chest_xray_triage,blind_first,0,blind_first_precommit
R013,23,CASE008363,chest_xray_triage,blind_first,1,blind_first_precommit
R013,23,CASE008364,chest_xray_triage,blind_first,0,blind_first_precommit
R013,23,CASE008365,chest_xray_triage,blind_first,1,blind_first_precommit
R013,23,CASE008366,chest_xray_triage,blind_first,1,blind_first_precommit
R013,23,CASE008367,chest_xray_triage,blind_first,1,ai_not_shown
R013,23,CASE008368,chest_xray_triage,blind_first,1,blind_first_precommit
R013,23,CASE008369,chest_xray_triage,blind_first,0,blind_first_precommit
R013,23,CASE008370,chest_xray_triage,blind_first,1,blind_first_precommit
R013,23,CASE008371,chest_xray_triage,blind_first,1,ai_not_shown
R013,23,CASE008372,chest_xray_triage,blind_first,0,blind_first_precommit
R013,23,CASE008373,chest_xray_triage,blind_first,1,blind_first_precommit
R013,23,CASE008374,chest_xray_triage,blind_first,1,blind_first_precommit
R013,23,CASE008375,chest_xray_triage,blind_first,0,blind_first_precommit
R013,24,CASE008376,chest_xray_triage,blind_first,1,blind_first_precommit
R013,24,CASE008377,chest_xray_triage,blind_first,1,blind_first_precommit
R013,24,CASE008378,chest_xray_triage,blind_first,1,blind_first_precommit
R013,24,CASE008379,chest_xray_triage,blind_first,1,blind_first_precommit
R013,24,CASE008380,chest_xray_triage,blind_first,1,blind_first_precommit
R013,24,CASE008381,chest_xray_triage,blind_first,0,blind_first_precommit
R013,24,CASE008382,chest_xray_triage,blind_first,1,blind_first_precommit
R013,24,CASE008383,chest_xray_triage,blind_first,1,blind_first_precommit
R013,24,CASE008384,chest_xray_triage,blind_first,0,blind_first_precommit
R013,24,CASE008385,chest_xray_triage,blind_first,1,blind_first_precommit
R013,24,CASE008386,chest_xray_triage,blind_first,0,blind_first_precommit
R013,24,CASE008387,chest_xray_triage,blind_first,0,blind_first_precommit
R013,24,CASE008388,chest_xray_triage,blind_first,1,blind_first_precommit
R013,24,CASE008389,chest_xray_triage,blind_first,1,blind_first_precommit
R013,24,CASE008390,chest_xray_triage,blind_first,1,blind_first_precommit
R013,24,CASE008391,chest_xray_triage,blind_first,1,blind_first_precommit
R013,24,CASE008392,chest_xray_triage,blind_first,1,blind_first_precommit
R013,24,CASE008393,chest_xray_triage,blind_first,1,blind_first_precommit
R013,24,CASE008394,chest_xray_triage,blind_first,1,blind_first_precommit
R013,24,CASE008395,chest_xray_triage,blind_first,1,blind_first_precommit
R013,24,CASE008396,chest_xray_triage,blind_first,0,blind_first_precommit
R013,24,CASE008397,chest_xray_triage,blind_first,1,blind_first_precommit
R013,24,CASE008398,chest_xray_triage,blind_first,1,blind_first_precommit
R013,24,CASE008399,chest_xray_triage,blind_first,1,blind_first_precommit
R013,24,CASE008400,chest_xray_triage,blind_first,1,blind_first_precommit
R014,1,CASE008424,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,2,CASE008426,chest_xray_triage,withheld_ai,0,ai_not_shown
R014,2,CASE008434,chest_xray_triage,withheld_ai,0,ai_not_shown
R014,2,CASE008440,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,2,CASE008447,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,3,CASE008451,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,3,CASE008456,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,3,CASE008457,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,3,CASE008459,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,3,CASE008471,chest_xray_triage,withheld_ai,0,ai_not_shown
R014,4,CASE008478,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,4,CASE008480,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,4,CASE008481,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,4,CASE008494,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,4,CASE008497,chest_xray_triage,withheld_ai,0,ai_not_shown
R014,5,CASE008503,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,5,CASE008513,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,5,CASE008518,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,5,CASE008524,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,6,CASE008534,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,6,CASE008538,chest_xray_triage,withheld_ai,0,ai_not_shown
R014,6,CASE008539,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,6,CASE008546,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,7,CASE008552,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,7,CASE008562,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,7,CASE008564,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,7,CASE008568,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,8,CASE008586,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,8,CASE008587,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,8,CASE008599,chest_xray_triage,withheld_ai,0,ai_not_shown
R014,8,CASE008600,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,9,CASE008617,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,10,CASE008635,chest_xray_triage,withheld_ai,0,ai_not_shown
R014,10,CASE008636,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,10,CASE008637,chest_xray_triage,withheld_ai,0,ai_not_shown
R014,10,CASE008645,chest_xray_triage,withheld_ai,0,ai_not_shown
R014,10,CASE008646,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,10,CASE008650,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,11,CASE008655,chest_xray_triage,withheld_ai,0,ai_not_shown
R014,11,CASE008656,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,11,CASE008663,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,11,CASE008667,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,11,CASE008675,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,12,CASE008676,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,12,CASE008678,chest_xray_triage,withheld_ai,0,ai_not_shown
R014,12,CASE008679,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,12,CASE008684,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,12,CASE008693,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,13,CASE008701,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,13,CASE008704,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,13,CASE008705,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,13,CASE008710,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,13,CASE008712,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,13,CASE008717,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,13,CASE008723,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,13,CASE008724,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,14,CASE008729,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,14,CASE008730,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,14,CASE008733,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,14,CASE008736,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,14,CASE008740,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,14,CASE008742,chest_xray_triage,withheld_ai,0,ai_not_shown
R014,14,CASE008745,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,14,CASE008746,chest_xray_triage,withheld_ai,0,ai_not_shown
R014,15,CASE008755,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,15,CASE008756,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,15,CASE008762,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,15,CASE008763,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,15,CASE008771,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,15,CASE008773,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,16,CASE008777,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,16,CASE008785,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,16,CASE008792,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,16,CASE008794,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,16,CASE008797,chest_xray_triage,withheld_ai,0,ai_not_shown
R014,16,CASE008799,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,17,CASE008803,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,17,CASE008804,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,17,CASE008820,chest_xray_triage,withheld_ai,0,ai_not_shown
R014,17,CASE008825,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,18,CASE008826,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,18,CASE008840,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,18,CASE008849,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,19,CASE008856,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,19,CASE008863,chest_xray_triage,withheld_ai,0,ai_not_shown
R014,19,CASE008867,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,19,CASE008870,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,20,CASE008887,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,20,CASE008888,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,20,CASE008891,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,20,CASE008895,chest_xray_triage,withheld_ai,0,ai_not_shown
R014,21,CASE008901,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,21,CASE008903,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,21,CASE008908,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,21,CASE008914,chest_xray_triage,withheld_ai,0,ai_not_shown
R014,21,CASE008922,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,21,CASE008923,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,22,CASE008933,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,22,CASE008937,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,22,CASE008944,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,22,CASE008947,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,23,CASE008953,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,23,CASE008959,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,23,CASE008972,chest_xray_triage,withheld_ai,0,ai_not_shown
R014,24,CASE008976,chest_xray_triage,withheld_ai,0,ai_not_shown
R014,24,CASE008977,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,24,CASE008979,chest_xray_triage,withheld_ai,1,ai_not_shown
R014,24,CASE008989,chest_xray_triage,withheld_ai,1,ai_not_shown
R015,3,CASE009056,chest_xray_triage,disagreement_prompt,1,ai_not_shown
R015,3,CASE009058,chest_xray_triage,disagreement_prompt,1,ai_not_shown
R015,3,CASE009074,chest_xray_triage,disagreement_prompt,1,ai_not_shown
R015,4,CASE009083,chest_xray_triage,disagreement_prompt,1,ai_not_shown
R015,4,CASE009084,chest_xray_triage,disagreement_prompt,0,ai_not_shown
R015,4,CASE009100,chest_xray_triage,disagreement_prompt,0,ai_not_shown
R015,5,CASE009120,chest_xray_triage,disagreement_prompt,1,ai_not_shown
R015,5,CASE009124,chest_xray_triage,disagreement_prompt,1,ai_not_shown
R015,6,CASE009142,chest_xray_triage,disagreement_prompt,1,ai_not_shown
R015,7,CASE009163,chest_xray_triage,disagreement_prompt,1,ai_not_shown
R015,7,CASE009172,chest_xray_triage,disagreement_prompt,0,ai_not_shown
R015,9,CASE009210,chest_xray_triage,disagreement_prompt,1,ai_not_shown
R015,9,CASE009215,chest_xray_triage,disagreement_prompt,0,ai_not_shown
R015,9,CASE009219,chest_xray_triage,disagreement_prompt,1,ai_not_shown
R015,9,CASE009220,chest_xray_triage,disagreement_prompt,1,ai_not_shown
R015,9,CASE009224,chest_xray_triage,disagreement_prompt,1,ai_not_shown
R015,14,CASE009339,chest_xray_triage,disagreement_prompt,1,ai_not_shown
R015,16,CASE009379,chest_xray_triage,disagreement_prompt,1,ai_not_shown
R015,16,CASE009395,chest_xray_triage,disagreement_prompt,1,ai_not_shown
R015,16,CASE009400,chest_xray_triage,disagreement_prompt,1,ai_not_shown
R015,17,CASE009405,chest_xray_triage,disagreement_prompt,1,ai_not_shown
R015,19,CASE009456,chest_xray_triage,disagreement_prompt,1,ai_not_shown
R015,19,CASE009475,chest_xray_triage,disagreement_prompt,1,ai_not_shown
R015,21,CASE009516,chest_xray_triage,disagreement_prompt,1,ai_not_shown
R015,22,CASE009527,chest_xray_triage,disagreement_prompt,1,ai_not_shown
R015,23,CASE009552,chest_xray_triage,disagreement_prompt,1,ai_not_shown
R015,23,CASE009563,chest_xray_triage,disagreement_prompt,0,ai_not_shown
R015,23,CASE009571,chest_xray_triage,disagreement_prompt,1,ai_not_shown
R015,24,CASE009585,chest_xray_triage,disagreement_prompt,1,ai_not_shown
R016,1,CASE009620,chest_xray_triage,control_always_ai,1,ai_not_shown
R016,3,CASE009666,chest_xray_triage,control_always_ai,1,ai_not_shown
R016,4,CASE009693,chest_xray_triage,control_always_ai,1,ai_not_shown
R016,4,CASE009694,chest_xray_triage,control_always_ai,1,ai_not_shown
R016,5,CASE009713,chest_xray_triage,control_always_ai,1,ai_not_shown
R016,6,CASE009734,chest_xray_triage,control_always_ai,1,ai_not_shown
R016,6,CASE009738,chest_xray_triage,control_always_ai,1,ai_not_shown
R016,8,CASE009786,chest_xray_triage,control_always_ai,1,ai_not_shown
R016,8,CASE009797,chest_xray_triage,control_always_ai,0,ai_not_shown
R016,9,CASE009811,chest_xray_triage,control_always_ai,1,ai_not_shown
R016,9,CASE009822,chest_xray_triage,control_always_ai,1,ai_not_shown
R016,10,CASE009828,chest_xray_triage,control_always_ai,1,ai_not_shown
R016,10,CASE009834,chest_xray_triage,control_always_ai,0,ai_not_shown
R016,10,CASE009840,chest_xray_triage,control_always_ai,1,ai_not_shown
R016,10,CASE009850,chest_xray_triage,control_always_ai,1,ai_not_shown
R016,11,CASE009857,chest_xray_triage,control_always_ai,0,ai_not_shown
R016,12,CASE009881,chest_xray_triage,control_always_ai,1,ai_not_shown
R016,12,CASE009884,chest_xray_triage,control_always_ai,1,ai_not_shown
R016,12,CASE009886,chest_xray_triage,control_always_ai,1,ai_not_shown
R016,13,CASE009901,chest_xray_triage,control_always_ai,0,ai_not_shown
R016,13,CASE009913,chest_xray_triage,control_always_ai,1,ai_not_shown
R016,15,CASE009959,chest_xray_triage,control_always_ai,1,ai_not_shown
R016,16,CASE009990,chest_xray_triage,control_always_ai,0,ai_not_shown
R016,16,CASE009991,chest_xray_triage,control_always_ai,0,ai_not_shown
R016,16,CASE009999,chest_xray_triage,control_always_ai,1,ai_not_shown
